,Diện tích sử dụng,Diện tích đất,Phòng ngủ,Nhà tắm,Pháp lý,Ngày đăng,Mã BĐS,address,price
13574,,"70 m2 (4,5x16)",2,2,Sổ hồng,18/07/2023,22201839," Tăng Nhơn Phú, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",5 tỷ 750 triệu
13575,79 m2,,2,2,Sổ hồng,18/07/2023,22230623," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",2 tỷ 280 triệu
13576,144 m2,144 m2 (5x21),4,4,Sổ hồng,18/07/2023,22111086," Đỗ Xuân Hợp, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",40 tỷ
13577,1 m2,,3,2,Sổ hồng,18/07/2023,22257840," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 899 triệu
13578,300 m2,60 m2 (5x12),5,4,Sổ đỏ,18/07/2023,22233356," Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",10 tỷ 200 triệu
13579,75 m2,,2,2,Sổ hồng,18/07/2023,22251913," Đường số 20, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",1 tỷ 420 triệu
13580,40 m2,"40 m2 (4,5x9)",3,4,Không xác định,18/07/2023,22209496," Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",6 tỷ 999 triệu
13581,162 m2,113 m2 (10x16),8,8,Sổ đỏ,18/07/2023,22052731," Yên Hòa, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",64 tỷ
13582,116 m2,,3,3,Sổ hồng,18/07/2023,22256353," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",5 tỷ 500 triệu
13583,45 m2,,2,1,Sổ đỏ,18/07/2023,22245875," Ngõ Quan Thổ 1, Phường Hàng Bột, Quận Đống Đa, Hà Nội",1 tỷ 370 triệu
13584,1 m2,,2,2,Sổ hồng,18/07/2023,22240044," Phan Huy Ích, Phường 15, Quận Tân Bình, TPHCM",1 tỷ 900 triệu
13585,1 m2,,2,2,Không xác định,18/07/2023,22243251," Đường số 9A, Xã Bình Hưng, Huyện Bình Chánh, TPHCM",2 tỷ 499 triệu
13586,,80 m2 (4x20),3,3,Sổ hồng,18/07/2023,22235712," Cao Thắng, Phường 3, Quận 3, TPHCM",29 tỷ
13587,148 m2,36 m2 (4x9),2,4,Sổ đỏ,18/07/2023,22210985," Phan Xích Long, Phường 2, Quận Phú Nhuận, TPHCM",7 tỷ 899 triệu
13588,355 m2,"80 m2 (4,2x19)",6,7,Sổ hồng,18/07/2023,22063356," Cao Văn ngọc, Phường Phú Trung, Quận Tân Phú, TPHCM",11 tỷ
13589,,"62 m2 (5x12,4)",3,3,Sổ hồng,18/07/2023,22256989," Nguyễn Công Trứ, Phường 17, Quận Bình Thạnh, TPHCM",1 tỷ 690 triệu
13590,,"52,2 m2 (4x13)",4,4,Sổ hồng,18/07/2023,22227162," Hoàng Dư Khương, Phường 12, Quận 10, TPHCM",1 tỷ 820 triệu
13591,120 m2,"40 m2 (3,4x12)",4,3,Sổ hồng,18/07/2023,22102244," Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM",2 tỷ 900 triệu
13592,85 m2,56 m2 (4x13),2,1,Sổ hồng,18/07/2023,22142577," Thành Công, Phường Tân Thành, Quận Tân Phú, TPHCM",6 tỷ 650 triệu
13593,75 m2,,3,2,Sổ hồng,18/07/2023,22253412," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",1 tỷ 505 triệu
13594,233 m2,93 m2 (4x23),4,3,Sổ hồng,18/07/2023,21994012," Đường số 38, Phường Tân Tạo, Quận Bình Tân, TPHCM",8 tỷ 100 triệu
13595,,"35 m2 (4,5x8)",3,4,Sổ đỏ,18/07/2023,22034229," Đại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",5 tỷ
13596,1 m2,,2,2,Không xác định,18/07/2023,22258039," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",2 tỷ 979 triệu
13597,150 m2,"150 m2 (8x19,4)",,,Sổ hồng,18/07/2023,22202330,"20 và 6 Quang Trung, Phường Hưng Phú, Quận Cái Răng, Cần Thơ",6 tỷ 500 triệu
13598,"60,8 m2",,2,2,Sổ hồng,18/07/2023,22256525," Ngô Chí Quốc, Phường Bình Chiểu, Quận Thủ Đức (TP. Thủ Đức), TPHCM",1 tỷ 590 triệu
13599,,46 m2,3,3,Sổ hồng,18/07/2023,22229216," Thống Nhất, Phường 11, Quận Gò Vấp, TPHCM",2 tỷ 115 triệu
13600,,30 m2 (5x6),3,4,Sổ đỏ,18/07/2023,21746726," Ngọc Trì, Phường Thạch Bàn, Quận Long Biên, Hà Nội",2 tỷ 850 triệu
13601,,"55 m2 (4,5x4,5)",,,Sổ hồng,18/07/2023,21506192," Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",3 tỷ 750 triệu
13602,74 m2,,2,2,Sổ hồng,18/07/2023,22237787," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",2 tỷ 120 triệu
13603,,56 m2,3,3,Sổ hồng,18/07/2023,22258720," Chu Văn An, Phường 12, Quận Bình Thạnh, TPHCM",2 tỷ 50 triệu
13604,,"68 m2 (5x13,6)",4,4,Sổ hồng,18/07/2023,22237784," Phan Xích Long, Phường 7, Quận Phú Nhuận, TPHCM",2 tỷ 340 triệu
13605,72 m2,,2,2,Sổ hồng,18/07/2023,22246949," Võ Văn Kiệt, Phường 16, Quận 8, TPHCM",1 tỷ 150 triệu
13606,70 m2,,2,2,Sổ hồng,18/07/2023,22255477," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",1 tỷ 710 triệu
13607,,56 m2 (4x12),4,4,Sổ hồng,18/07/2023,22245200," Nơ Trang Long, Phường 12, Quận Bình Thạnh, TPHCM",2 tỷ 280 triệu
13608,1 m2,,2,2,Sổ hồng,18/07/2023,22247741," Hậu Giang, Phường 11, Quận 6, TPHCM",1 tỷ 889 triệu
13609,,"66 m2 (5x13,2)",4,4,Sổ hồng,18/07/2023,22248306," Xuân Thủy, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",2 tỷ 709 triệu
13610,1 m2,,3,2,Sổ hồng,18/07/2023,22246586," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",1 tỷ 900 triệu
13611,196 m2,"53 m2 (4,8x13)",4,4,Sổ hồng,18/07/2023,22255181," Nguyễn Văn Luông, Phường 11, Quận 6, TPHCM",13 tỷ 500 triệu
13612,,55 m2 (1x1),3,4,Sổ hồng,18/07/2023,22230050," Vũ Tông Phan, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",2 tỷ 110 triệu
13613,80 m2,,2,2,Sổ hồng,18/07/2023,22257059," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",1 tỷ 550 triệu
13614,75 m2,,2,2,Không xác định,18/07/2023,22021886," Mai Chí Thọ, Phường Bình Khánh, Quận 2 (TP. Thủ Đức), TPHCM",1 tỷ 670 triệu
13615,,422 m2 (9x24),15,15,Sổ hồng,18/07/2023,22251671," Phạm Văn Chiêu, Phường 8, Quận Gò Vấp, TPHCM",41 tỷ 500 triệu
13616,,80 m2 (4x20),1,1,Sổ hồng,18/07/2023,22189523," Đường số 9, Phường Tăng Nhơn Phú B, Quận 9 (TP. Thủ Đức), TPHCM",6 tỷ 200 triệu
13617,68 m2,,2,2,Sổ hồng,18/07/2023,22230610," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 270 triệu
13618,95 m2,95 m2 (5x19),4,4,Sổ hồng,18/07/2023,22111097," Đỗ Xuân Hợp, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",40 tỷ
13619,1 m2,,3,2,Không xác định,18/07/2023,22257834," Nguyễn Văn Luông, Phường 12, Quận 6, TPHCM",2 tỷ
13620,540 m2,108 m2 (5x22),6,5,Sổ đỏ,18/07/2023,22184222," Nguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội",25 tỷ
13621,,59 m2,4,3,Sổ hồng,18/07/2023,22251910," Nơ Trang Long, Phường 12, Quận Bình Thạnh, TPHCM",2 tỷ 160 triệu
13622,119 m2,119 m2 (7x16),,,Sổ đỏ,18/07/2023,22209477," Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",7 tỷ 499 triệu
13623,175 m2,175 m2 (8x21),,,Sổ đỏ,18/07/2023,22000935," Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",100 tỷ
13624,115 m2,,3,2,Sổ hồng,18/07/2023,22256346," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",5 tỷ 600 triệu
13625,130 m2,,3,2,Sổ hồng,18/07/2023,22059713," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",7 tỷ 900 triệu
13626,70 m2,,3,1,Sổ đỏ,18/07/2023,22246092," Lương Định Của, Phường Kim Liên, Quận Đống Đa, Hà Nội",2 tỷ 200 triệu
13627,1 m2,,2,2,Sổ hồng,18/07/2023,22240054," Hồng Lạc, Phường 10, Quận Tân Bình, TPHCM",1 tỷ 960 triệu
13628,1 m2,,2,2,Sổ hồng,18/07/2023,22243257," Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, TPHCM",1 tỷ 589 triệu
13629,,220 m2 (10x20),8,8,Sổ hồng,18/07/2023,22235709," Trần Quốc Thảo, Phường 9, Quận 3, TPHCM",67 tỷ
13630,60 m2,"31 m2 (3,6x11)",2,2,Sổ đỏ,18/07/2023,22209310," Nguyễn Kiệm, Phường 3, Quận Gò Vấp, TPHCM",4 tỷ 490 triệu
13631,158 m2,"45 m2 (3,65x12)",5,4,Sổ hồng,18/07/2023,22103986," Đường 3 Tháng 2, Phường 14, Quận 10, TPHCM",7 tỷ
13632,,"56 m2 (5x11,2)",3,3,Sổ hồng,18/07/2023,22256961," Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, TPHCM",1 tỷ 390 triệu
13633,,"56,7 m2 (4x14)",4,4,Sổ hồng,18/07/2023,22227132," Tô Hiến Thành, Phường 13, Quận 10, TPHCM",2 tỷ 170 triệu
13634,150 m2,"50 m2 (4,5x12)",4,3,Sổ hồng,18/07/2023,22109586," Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM",5 tỷ 599 triệu
13635,65 m2,,2,2,Sổ hồng,18/07/2023,22253351," Quốc Hương, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",1 tỷ 632 triệu
13636,167 m2,46 m2 (4x115),4,3,Sổ hồng,18/07/2023,22142614," Lam Sơn, Phường 2, Quận Tân Bình, TPHCM",10 tỷ 499 triệu
13637,70 m2,"70 m2 (5x12,5)",1,1,Sổ hồng,18/07/2023,21993128," Kinh Dương Vương, Phường An Lạc, Quận Bình Tân, TPHCM",2 tỷ 690 triệu
13638,,61 m2 (7x9),5,3,Sổ đỏ,18/07/2023,22035315," Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",3 tỷ 900 triệu
13639,1 m2,,3,2,Không xác định,18/07/2023,22258028," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",2 tỷ 300 triệu
13640,167 m2,"167 m2 (7,9x22)",,,Hợp đồng mua bán,18/07/2023,22198863," Nguyễn Văn Cừ, Phường An Bình, Quận Ninh Kiều, Cần Thơ",7 tỷ 999 triệu
13641,,45 m2 (1x1),3,3,Sổ hồng,18/07/2023,22229269," Thích Quảng Đức, Phường 4, Quận Phú Nhuận, TPHCM",2 tỷ 150 triệu
13642,"85,55 m2",,2,2,Sổ hồng,18/07/2023,22256518," Tô Hiến Thành, Phường 14, Quận 10, TPHCM",2 tỷ 550 triệu
13643,,"40 m2 (3,65x9)",,,Sổ đỏ,18/07/2023,22080315," Bát Khối, Phường Cự Khối, Quận Long Biên, Hà Nội",1 tỷ 680 triệu
13644,,100 m2 (5x20),4,3,Sổ đỏ,18/07/2023,21517925," Nguyễn Văn Linh, Phường Phúc Đồng, Quận Long Biên, Hà Nội",12 tỷ 300 triệu
13645,76 m2,,2,2,Sổ hồng,18/07/2023,22237775," Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, TPHCM",1 tỷ 540 triệu
13646,,59 m2,3,3,Sổ hồng,18/07/2023,22258727," Lê Đức Thọ, Phường 6, Quận Gò Vấp, TPHCM",1 tỷ 960 triệu
13647,,"68 m2 (5x13,6)",4,4,Sổ hồng,18/07/2023,22237769," Nguyễn Phúc Nguyên, Phường 9, Quận 3, TPHCM",2 tỷ 140 triệu
13648,92 m2,,3,2,Sổ hồng,18/07/2023,22242743," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",1 tỷ 650 triệu
13649,105 m2,,3,2,Sổ hồng,18/07/2023,22246927," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",2 tỷ 40 triệu
13650,,55 m2 (5x11),2,3,Sổ hồng,18/07/2023,22255443," Hoàng Diệu, Phường 13, Quận 4, TPHCM",2 tỷ 100 triệu
13651,1 m2,,2,2,Không xác định,18/07/2023,22247698," Tôn Thất Thuyết, Phường 16, Quận 4, TPHCM",3 tỷ 189 triệu
13652,,"51,3 m2 (4,2x12,1)",2,2,Sổ hồng,18/07/2023,22248280," Nguyễn Thị Tần, Phường 2, Quận 8, TPHCM",1 tỷ 830 triệu
13653,1 m2,,2,2,Sổ hồng,18/07/2023,22246573," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",1 tỷ 679 triệu
13654,296 m2,48 m2 (4x12),6,6,Sổ hồng,18/07/2023,22255189," Lạc Long Quân, Phường 3, Quận 11, TPHCM",9 tỷ 500 triệu
13655,,56 m2 (1x1),2,3,Sổ hồng,18/07/2023,22230070," Bàn Cờ, Phường 3, Quận 3, TPHCM",2 tỷ 500 triệu
13656,71 m2,,2,2,Sổ hồng,18/07/2023,22257037," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",1 tỷ 710 triệu
13657,72 m2,,2,2,Không xác định,18/07/2023,22021903," Lý Chính Thắng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TPHCM",1 tỷ 530 triệu
13658,,"140 m2 (7,5x20)",4,5,Sổ hồng,18/07/2023,22251658," Vườn Lài, Phường An Phú Đông, Quận 12, TPHCM",14 tỷ 500 triệu
13659,,"64 m2 (4x15,3)",,,Sổ hồng,18/07/2023,21503074," Lò Lu, Phường Trường Thạnh, Quận 9 (TP. Thủ Đức), TPHCM",2 tỷ 850 triệu
13660,72 m2,,2,2,Sổ hồng,18/07/2023,22230569," Lý Chính Thắng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TPHCM",1 tỷ 480 triệu
13661,130 m2,,3,2,Hợp đồng mua bán,18/07/2023,22138189," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",10 tỷ
13662,1 m2,,3,2,Sổ hồng,18/07/2023,22257825," Tân Hòa Đông, Phường 13, Quận 6, TPHCM",1 tỷ 560 triệu
13663,550 m2,110 m2 (5x22),5,4,Sổ đỏ,18/07/2023,22252681," Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",20 tỷ
13664,58 m2,"60 m2 (4,8x11)",,,Sổ đỏ,18/07/2023,22208957," Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",4 tỷ 199 triệu
13665,65 m2,,2,2,Giấy tờ hợp lệ,18/07/2023,22251900," Phạm Văn Đồng, Phường Linh Tây, Quận Thủ Đức (TP. Thủ Đức), TPHCM",1 tỷ 450 triệu
13666,298 m2,298 m2 (1x1),,,Sổ đỏ,18/07/2023,21987673," Phố Đồng Cổ, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",43 tỷ
13667,,80 m2,4,3,Sổ hồng,18/07/2023,22262909," Nguyễn Thị Búp, Phường Hiệp Thành, Quận 12, TPHCM",1 tỷ 635 triệu
13668,124 m2,,3,2,Sổ hồng,18/07/2023,22256363," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",6 tỷ 500 triệu
13669,90 m2,,3,2,Sổ đỏ,18/07/2023,22246139," Nguyên Hồng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",3 tỷ 400 triệu
13670,1 m2,,2,1,Không xác định,18/07/2023,22240059," Cộng Hòa, Phường 4, Quận Tân Bình, TPHCM",1 tỷ 970 triệu
13671,1 m2,,3,2,Sổ hồng,18/07/2023,22243267," Võ Văn Kiệt, Phường 3, Quận 6, TPHCM",2 tỷ 489 triệu
13672,,230 m2 (9x22),5,5,Sổ hồng,18/07/2023,22235700," Võ Văn Tần, Phường 5, Quận 3, TPHCM",71 tỷ
13673,140 m2,"36 m2 (3,6x10)",3,4,Sổ đỏ,18/07/2023,22203931," Thích Quảng Đức, Phường 4, Quận Phú Nhuận, TPHCM",4 tỷ 790 triệu
13674,180 m2,"62 m2 (3,85x16)",5,4,Sổ hồng,18/07/2023,21991913," Lạc Long Quân, Phường 5, Quận 11, TPHCM",8 tỷ 800 triệu
13675,462 m2,462 m2 (15x26),5,5,Sổ hồng,18/07/2023,22043819," Lũy Bán Bích, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",45 tỷ
13676,,"57,5 m2 (4,2x13,6)",4,4,Sổ hồng,18/07/2023,22227152," Cao Thắng, Phường 12, Quận 10, TPHCM",2 tỷ 390 triệu
13677,200 m2,56 m2 (4x14),4,5,Sổ hồng,18/07/2023,22077211," Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM",6 tỷ 500 triệu
13678,62 m2,,2,2,Sổ hồng,18/07/2023,22253335," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",1 tỷ 215 triệu
13679,86 m2,"43 m2 (3,4x12,6)",2,2,Sổ hồng,18/07/2023,21967627," Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TPHCM",3 tỷ 100 triệu
13680,,"24 m2 (3,3x7)",3,3,Sổ đỏ,18/07/2023,22034149," Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",2 tỷ 999 triệu
13681,1 m2,,2,2,Hợp đồng mua bán,18/07/2023,22258022," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",2 tỷ 100 triệu
13682,160 m2,80 m2 (5x16),4,4,Sổ hồng,18/07/2023,22202325,"D15 Quốc Lộ 1A, Phường Hưng Thạnh, Quận Cái Răng, Cần Thơ",4 tỷ 650 triệu
13683,70 m2,,2,2,Sổ hồng,18/07/2023,22229563," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",2 tỷ 199 triệu
13684,,89 m2,2,2,Sổ hồng,18/07/2023,22256503," Hồ Hảo Hớn, Phường Cô Giang, Quận 1, TPHCM",2 tỷ 50 triệu
13685,,68 m2 (4x17),4,4,Sổ đỏ,18/07/2023,22082162," Phố Trạm, Phường Long Biên, Quận Long Biên, Hà Nội",6 tỷ 500 triệu
13686,,40 m2 (4x10),4,4,Sổ đỏ,18/07/2023,21528555," Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",3 tỷ 350 triệu
13687,70 m2,,2,2,Sổ hồng,18/07/2023,22237725," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",1 tỷ 460 triệu
13688,74 m2,,2,2,Sổ hồng,18/07/2023,22240077," Lạc Long Quân, Phường 9, Quận Tân Bình, TPHCM",1 tỷ 160 triệu
13689,,51 m2,3,3,Sổ hồng,18/07/2023,22258761," Lê Quang Định, Phường 11, Quận Bình Thạnh, TPHCM",1 tỷ 890 triệu
13690,88 m2,,3,2,Sổ hồng,18/07/2023,22242738," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",2 tỷ 229 triệu
13691,82 m2,,2,2,Sổ hồng,18/07/2023,22246899," Nguyễn Tất Thành, Phường 18, Quận 4, TPHCM",1 tỷ 450 triệu
13692,65 m2,,2,2,Sổ hồng,18/07/2023,22255470," Đường số 3, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), TPHCM",1 tỷ 650 triệu
13693,1 m2,,2,2,Không xác định,18/07/2023,22247726," Võ Văn Kiệt, Phường 3, Quận 6, TPHCM",2 tỷ 299 triệu
13694,,"55,9 m2 (4x13,9)",2,2,Sổ hồng,18/07/2023,22108026," Bàn Cờ, Phường 3, Quận 3, TPHCM",2 tỷ 620 triệu
13695,,"59 m2 (5x11,9)",2,2,Sổ hồng,18/07/2023,22248297," Phạm Đình Hổ, Phường 2, Quận 6, TPHCM",2 tỷ 340 triệu
13696,1 m2,,3,2,Sổ hồng,18/07/2023,22246560," Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, TPHCM",2 tỷ 500 triệu
13697,196 m2,60 m2 (4x15),4,4,Sổ hồng,18/07/2023,22005688," Minh Phụng, Phường 9, Quận 6, TPHCM",18 tỷ 200 triệu
13698,,50 m2 (1x1),2,3,Sổ hồng,18/07/2023,22230540," Đoàn Như Hài, Phường 18, Quận 4, TPHCM",1 tỷ 600 triệu
13699,75 m2,,2,2,Sổ hồng,18/07/2023,22257025," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",1 tỷ 960 triệu
13700,,"70 m2 (4x16,5)",,,Sổ hồng,18/07/2023,21682477," Đỗ Xuân Hợp, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",5 tỷ 650 triệu
13701,,70 m2 (5x15),4,5,Sổ hồng,18/07/2023,22251635," Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh, TPHCM",12 tỷ 500 triệu
13702,95 m2,,3,2,Sổ hồng,18/07/2023,22230638," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",1 tỷ 680 triệu
13703,1 m2,,2,2,Sổ hồng,18/07/2023,22257822," Hậu Giang, Phường 11, Quận 6, TPHCM",1 tỷ 699 triệu
13704,539 m2,108 m2 (5x22),6,5,Sổ đỏ,18/07/2023,22184219," Nguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội",25 tỷ
13705,83 m2,,2,2,Sổ hồng,18/07/2023,22251896," Nguyễn Văn Trỗi, Phường 11, Quận Phú Nhuận, TPHCM",2 tỷ 320 triệu
13706,60 m2,"60 m2 (4,5x13,5)",6,4,Sổ đỏ,18/07/2023,22196459," Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",5 tỷ 999 triệu
13707,152 m2,152 m2 (1x1),,,Không xác định,18/07/2023,21987668," Yên Phụ, Phường Quảng An, Quận Tây Hồ, Hà Nội",44 tỷ
13708,116 m2,,3,2,Sổ hồng,18/07/2023,22256364," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",5 tỷ 600 triệu
13709,40 m2,,2,1,Sổ đỏ,18/07/2023,22246185," Trần Quý Cáp, Phường Văn Miếu, Quận Đống Đa, Hà Nội",1 tỷ 460 triệu
13710,,1 m2 (1x1),3,3,Sổ hồng,18/07/2023,22240109," Lạc Long Quân, Phường 8, Quận Tân Bình, TPHCM",2 tỷ 670 triệu
13711,1 m2,,2,2,Không xác định,18/07/2023,22243271," Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình, TPHCM",1 tỷ 399 triệu
13712,,170 m2 (8x21),56,56,Sổ hồng,18/07/2023,22253897," Lê Lai, Phường Bến Thành, Quận 1, TPHCM",140 tỷ
13713,100 m2,"32 m2 (3,2x10)",2,3,Sổ đỏ,18/07/2023,22224536," Bùi Hữu Nghĩa, Phường 2, Quận Bình Thạnh, TPHCM",4 tỷ 649 triệu
13714,136 m2,50 m2 (4x11),3,3,Sổ hồng,18/07/2023,21998123," Thiên Phước, Phường 9, Quận Tân Bình, TPHCM",5 tỷ 750 triệu
13715,1600 m2,420 m2 (12x35),36,36,Sổ hồng,18/07/2023,22043659," Tô Hiến Thành, Phường 14, Quận 10, TPHCM",70 tỷ
13716,,48 m2 (4x12),3,4,Sổ hồng,18/07/2023,22227117," Thành Thái, Phường 14, Quận 10, TPHCM",1 tỷ 720 triệu
13717,200 m2,52 m2 (4x13),4,5,Sổ hồng,18/07/2023,22090202," Đào Tông Nguyên, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM",6 tỷ 700 triệu
13718,99 m2,"53 m2 (4,3x12)",2,2,Sổ hồng,18/07/2023,22202375," Đồng Đen, Phường 14, Quận Tân Bình, TPHCM",9 tỷ 600 triệu
13719,72 m2,,3,2,Sổ hồng,18/07/2023,22253313," Tạ Hiện, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM",1 tỷ 715 triệu
13720,320 m2,"85 m2 (4,3x17)",6,4,Sổ hồng,18/07/2023,21966198," Lê Quang Sung, Phường 6, Quận 6, TPHCM",10 tỷ 990 triệu
13721,1 m2,,2,2,Hợp đồng mua bán,18/07/2023,22258018," Võ Văn Kiệt, Phường 16, Quận 8, TPHCM",1 tỷ 589 triệu
13722,,"42 m2 (3,5x13)",6,4,Sổ đỏ,18/07/2023,22111698," Kim Ngưu, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",4 tỷ 700 triệu
13723,130 m2,"130 m2 (4,5x28)",,,Sổ hồng,18/07/2023,22198855,"Hàng Xoài Hàng Xoài, Phường Lê Bình, Quận Cái Răng, Cần Thơ",3 tỷ 500 triệu
13724,,79 m2,2,2,Sổ hồng,18/07/2023,22256511," Lý Chiêu Hoàng, Phường 10, Quận 6, TPHCM",1 tỷ 750 triệu
13725,,57 m2 (1x1),3,2,Sổ hồng,18/07/2023,22229360," Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TPHCM",1 tỷ 995 triệu
13726,,"54 m2 (4,3x18)",,,Sổ đỏ,18/07/2023,22080349," Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",3 tỷ 650 triệu
13727,,"40 m2 (3,8x11)",4,4,Sổ hồng,18/07/2023,21525872," Phúc lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",2 tỷ 550 triệu
13728,82 m2,,2,2,Sổ hồng,18/07/2023,22237712," Tạ Quang Bửu, Phường 5, Quận 8, TPHCM",1 tỷ 779 triệu
13729,,"68 m2 (5x13,6)",4,4,Sổ hồng,18/07/2023,22237833," Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, TPHCM",1 tỷ 550 triệu
13730,,57 m2,3,3,Sổ hồng,18/07/2023,22258790," Quang Trung, Phường 10, Quận Gò Vấp, TPHCM",1 tỷ 980 triệu
13731,"80,5 m2",,2,2,Sổ hồng,18/07/2023,22242736," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",1 tỷ 680 triệu
13732,,60 m2 (5x12),3,3,Sổ hồng,18/07/2023,22255452," Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, TPHCM",1 tỷ 754 triệu
13733,112 m2,,3,2,Sổ hồng,18/07/2023,22246873," Gò Cát, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 20 triệu
13734,1 m2,,2,2,Không xác định,18/07/2023,22247677," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",3 tỷ 99 triệu
13735,,"50 m2 (4x12,5)",3,4,Sổ hồng,18/07/2023,22107815," Lý Chính Thắng, Phường 9, Quận 3, TPHCM",1 tỷ 840 triệu
13736,72 m2,,2,2,Sổ hồng,18/07/2023,22247261," Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, TPHCM",1 tỷ 680 triệu
13737,1 m2,,3,2,Sổ hồng,18/07/2023,22246541," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",1 tỷ 579 triệu
